
# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:39:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:39:26        0       693    268.00      0.00  827680   74224   3.65      0.00      2.00      0.00       0  process2
23:39:26        0       720     76.00      0.00 2278848  367116  18.05      0.00    114.80      0.00       0  process3
23:39:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:39:26        0       790     83.60      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:39:26        0       808    100.10      0.00  662096   26096   1.28      0.00     10.40      0.00       0  process6
23:39:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:39:26        0       848    152.50      0.00  611324   79960   3.93      0.00      0.00      0.00       0  process8
23:39:26        0       863    258.30      0.00 2109508  102908   5.06      0.00      0.00      0.00       0  process9
23:39:26        0       916    274.50      0.00  749320   92468   4.55      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:39:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:39:36        0       693    240.90      0.00  827680   73992   3.64      0.00      1.20      0.00       0  process2
23:39:36        0       720      0.10      0.00 2278848  367116  18.05      0.00    114.40      0.00       0  process3
23:39:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:39:36        0       790     80.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:39:36        0       808     94.90      0.00  662096   26084   1.28      0.00      2.00      0.00       0  process6
23:39:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:39:36        0       848    160.80      0.00  611324   80020   3.94      0.00      0.00      0.00       0  process8
23:39:36        0       863    214.90      0.00 2109508  102912   5.06      0.00      0.00      0.00       0  process9
23:39:36        0       916    270.20      0.00  749320   92468   4.55      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:39:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:39:46        0       693    246.90      0.00  827680   73896   3.63      0.00      2.00      0.00       0  process2
23:39:46        0       720      0.20      0.00 2278848  367116  18.05      0.00    114.80      0.00       0  process3
23:39:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:39:46        0       790     84.80      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:39:46        0       808     47.30      0.00  662096   26084   1.28      0.00      1.20      0.00       0  process6
23:39:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:39:46        0       848    156.40      0.00  611324   79968   3.93      0.00      0.00      0.00       0  process8
23:39:46        0       863    235.80      0.00 2109508  102916   5.06      0.00      0.00      0.00       0  process9
23:39:46        0       916    274.50      0.00  749320   92468   4.55      0.00      1.20      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:39:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:39:56        0       693    247.90      0.00  827680   73684   3.62      0.00      2.00      0.00       0  process2
23:39:56        0       720      0.50      0.00 2278848  367116  18.05      0.00    112.00      0.00       0  process3
23:39:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:39:56        0       790     82.60      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:39:56        0       808     94.60      0.00  662096   26084   1.28      0.00      2.00      0.00       0  process6
23:39:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:39:56        0       848    154.50      0.00  611324   79972   3.93      0.00      0.00      0.00       0  process8
23:39:56        0       863    215.90      0.00 2109508  102920   5.06      0.00      0.00      0.00       0  process9
23:39:56        0       916    273.70      0.00  749320   92468   4.55      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:40:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:40:06        0       693    264.20      0.00  827680   74252   3.65      0.00      2.00      0.00       0  process2
23:40:06        0       720      0.00      0.00 2278848  367116  18.05      0.00    114.80      0.00       0  process3
23:40:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:40:06        0       790     81.30      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:40:06        0       808     94.60      0.00  662096   26084   1.28      0.00      1.60      0.00       0  process6
23:40:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:40:06        0       848    154.60      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:40:06        0       863    214.20      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:40:06        0       916    397.50      0.00  749320   92472   4.55      0.00   5963.60      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:40:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:40:16        0       693    273.60      0.00  827680   74296   3.65      0.00      2.00      0.00       0  process2
23:40:16        0       720      0.00      0.00 2278848  367116  18.05      0.00    115.60      0.00       0  process3
23:40:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:40:16        0       790     80.60      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:40:16        0       808     94.60      0.00  662096   26084   1.28      0.00      1.20      0.00       0  process6
23:40:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:40:16        0       848    162.50      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:40:16        0       863    233.40      0.00 2109508  102980   5.06      0.00      0.00      0.00       0  process9
23:40:16        0       916    348.30      0.00  749320   92472   4.55      0.00      2.00      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:40:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:40:26        0       693    251.40      0.00  827680   74408   3.66      0.00      1.60      0.00       0  process2
23:40:26        0       720      0.00      0.00 2278848  367232  18.06      0.00    113.60      0.00       0  process3
23:40:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:40:26        0       790     83.40      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:40:26        0       808    100.80      0.00  662096   26100   1.28      0.00     12.40      0.00       0  process6
23:40:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:40:26        0       848    153.20      0.00  611324   80236   3.95      0.00      0.00      0.00       0  process8
23:40:26        0       863    250.40      0.00 2109508  103140   5.07      0.00      0.00      0.00       0  process9
23:40:26        0       916    279.30      0.00  749320   92472   4.55      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:40:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:40:36        0       693    259.80      0.00  827680   74016   3.64      0.00      2.40      0.00       0  process2
23:40:36        0       720     10.80      0.00 2278848  367288  18.06      0.00    114.80      0.00       0  process3
23:40:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:40:36        0       790     83.30      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:40:36        0       808     95.90      0.00  662096   26088   1.28      0.00      1.20      0.00       0  process6
23:40:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:40:36        0       848    145.10      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:40:36        0       863    200.60      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:40:36        0       916    269.30      0.00  749320   92472   4.55      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:40:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:40:46        0       693    267.00      0.00  827680   74104   3.64      0.00      1.20      0.00       0  process2
23:40:46        0       720     17.90      0.00 2278848  367212  18.06      0.00    114.80      0.00       0  process3
23:40:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:40:46        0       790     83.30      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:40:46        0       808     93.90      0.00  662096   27668   1.36      0.00      1.60      0.00       0  process6
23:40:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:40:46        0       848    165.40      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:40:46        0       863    224.30      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:40:46        0       916    273.10      0.00  749320   92472   4.55      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:40:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:40:56        0       693    274.80      0.00  827680   73976   3.64      0.00      2.40      0.00       0  process2
23:40:56        0       720    122.50      0.00 2278848  366336  18.02      0.00    112.80      0.00       0  process3
23:40:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:40:56        0       790    107.80      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:40:56        0       808     49.60      0.00  662096   26088   1.28      0.00      1.20      0.00       0  process6
23:40:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:40:56        0       848    155.20      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:40:56        0       863    223.10      0.00 2109508  102924   5.06      0.00      0.40      0.00       0  process9
23:40:56        0       916    274.00      0.00  749320   92472   4.55      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:41:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:41:06        0       693    275.70      0.00  827680   74168   3.65      0.00      2.00      0.00       0  process2
23:41:06        0       720     15.90      0.00 2278848  367128  18.06      0.00    115.20      0.00       0  process3
23:41:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:41:06        0       790     83.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:41:06        0       808     95.60      0.00  662096   26088   1.28      0.00      1.60      0.00       0  process6
23:41:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:41:06        0       848    153.50      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:41:06        0       863    202.40      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:41:06        0       916    281.20      0.00  749320   92576   4.55      1.40   4888.00      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:41:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:41:16        0       693    260.70      0.00  827680   73952   3.64      0.00      1.60      0.00       0  process2
23:41:16        0       720      0.10      0.00 2278848  367128  18.06      0.00    114.80      0.00       0  process3
23:41:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:41:16        0       790     83.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:41:16        0       808     95.60      0.00  662096   26088   1.28      0.00      1.20      0.00       0  process6
23:41:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:41:16        0       848    155.30      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:41:16        0       863    242.70      0.00 2109508  102924   5.06      0.40      0.80      0.00       0  process9
23:41:16        0       916     20.30      0.00  749320   92576   4.55      0.45     49.60      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:41:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:41:26        0       693    272.60      0.00  827680   74384   3.66      0.00      1.60      0.00       0  process2
23:41:26        0       720      0.00      0.00 2278848  367128  18.06      0.00    114.40      0.00       0  process3
23:41:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:41:26        0       790    108.00      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:41:26        0       808    101.50      0.00  662096   26104   1.28      0.00     11.60      0.00       0  process6
23:41:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:41:26        0       848    157.40      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:41:26        0       863    261.40      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:41:26        0       916    579.00      0.00  749320   90264   4.44      0.55    921.20      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:41:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:41:36        0       693    251.90      0.00  827680   74080   3.64      0.00      1.60      0.00       0  process2
23:41:36        0       720      1.00      0.00 2278848  367128  18.06      0.00    115.20      0.00       0  process3
23:41:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:41:36        0       790     81.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:41:36        0       808     97.00      0.00  662096   26104   1.28      0.00      1.20      0.00       0  process6
23:41:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:41:36        0       848    152.70      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:41:36        0       863    213.60      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:41:36        0       916    276.50      0.00  749320   90264   4.44      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:41:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:41:46        0       693    270.10      0.00  827680   74148   3.65      0.00      2.40      0.00       0  process2
23:41:46        0       720      3.00      0.00 2278848  367128  18.06      0.00    112.40      0.00       0  process3
23:41:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:41:46        0       790     81.10      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:41:46        0       808     96.80      0.00  662096   26104   1.28      0.00      1.20      0.00       0  process6
23:41:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:41:46        0       848    159.20      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:41:46        0       863    215.60      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:41:46        0       916    272.30      0.00  749320   90264   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:41:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:41:56        0       693    269.00      0.00  827680   74032   3.64      0.00      2.00      0.00       0  process2
23:41:56        0       720      0.00      0.00 2278848  367128  18.06      0.00    114.40      0.00       0  process3
23:41:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:41:56        0       790     82.40      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:41:56        0       808     48.40      0.00  662096   26104   1.28      0.00      2.00      0.00       0  process6
23:41:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:41:56        0       848    157.70      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:41:56        0       863    227.70      0.00 2109508  102996   5.07      0.00      0.00      0.00       0  process9
23:41:56        0       916    273.20      0.00  749320   90264   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:42:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:42:06        0       693    230.90      0.00  827680   73832   3.63      0.00      1.20      0.00       0  process2
23:42:06        0       720      0.00      0.00 2278848  367128  18.06      0.00    114.80      0.00       0  process3
23:42:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:42:06        0       790     85.20      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:42:06        0       808     96.80      0.00  662096   26104   1.28      0.00      1.60      0.00       0  process6
23:42:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:42:06        0       848    152.80      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:42:06        0       863    213.10      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:42:06        0       916    434.40      0.00  749320   90264   4.44      0.00   5018.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:42:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:42:16        0       693    232.50      0.00  827680   74104   3.64      0.00      2.00      0.00       0  process2
23:42:16        0       720      0.00      0.00 2278848  367128  18.06      0.00    114.80      0.00       0  process3
23:42:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:42:16        0       790     80.30      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:42:16        0       808     96.80      0.00  662096   26104   1.28      0.00      1.20      0.00       0  process6
23:42:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:42:16        0       848    156.80      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:42:16        0       863    217.60      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:42:16        0       916    280.30      0.00  749320   90264   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:42:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:42:26        0       693    269.40      0.00  827680   74344   3.66      0.00      1.60      0.00       0  process2
23:42:26        0       720      0.00      0.00 2278848  367128  18.06      0.00    114.80      0.00       0  process3
23:42:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:42:26        0       790     83.80      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:42:26        0       808    102.30      0.00  662096   26096   1.28      0.00     11.20      0.00       0  process6
23:42:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:42:26        0       848    165.60      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:42:26        0       863    269.10      0.00 2109508  103008   5.07      0.00      0.00      0.00       0  process9
23:42:26        0       916    274.00      0.00  749320   90264   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:42:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:42:36        0       693    266.40      0.00  827680   74144   3.65      0.00      1.20      0.00       0  process2
23:42:36        0       720      0.00      0.00 2278848  367128  18.06      0.00    114.40      0.00       0  process3
23:42:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:42:36        0       790     83.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:42:36        0       808     96.30      0.00  662096   26096   1.28      0.00      1.20      0.00       0  process6
23:42:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:42:36        0       848    155.30      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:42:36        0       863    225.80      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:42:36        0       916    268.80      0.00  749320   90264   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:42:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:42:46        0       693    272.30      0.00  827680   74204   3.65      0.00      2.00      0.00       0  process2
23:42:46        0       720      0.20      0.00 2278848  367128  18.06      0.00    114.80      0.00       0  process3
23:42:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:42:46        0       790     83.80      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:42:46        0       808     96.00      0.00  662096   26096   1.28      0.00      1.20      0.00       0  process6
23:42:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:42:46        0       848    156.40      0.00  611324   79976   3.93      0.00      0.00      0.00       0  process8
23:42:46        0       863    213.70      0.00 2109508  102924   5.06      0.00      0.00      0.00       0  process9
23:42:46        0       916    279.00      0.00  749320   90264   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:42:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:42:56        0       693    258.60      0.00  827680   73776   3.63      0.00      2.40      0.00       0  process2
23:42:56        0       720      0.10      0.00 2278848  367340  18.07      0.00    111.60      0.00       0  process3
23:42:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:42:56        0       790     82.00      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:42:56        0       808     96.00      0.00  662096   26096   1.28      0.00      1.60      0.00       0  process6
23:42:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:42:56        0       848    164.70      0.00  611324   79980   3.93      0.00      0.00      0.00       0  process8
23:42:56        0       863    217.40      0.00 2109508  102928   5.06      0.00      0.00      0.00       0  process9
23:42:56        0       916    268.50      0.00  749320   90308   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:43:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:43:06        0       693    273.20      0.00  827680   73960   3.64      0.00      1.60      0.00       0  process2
23:43:06        0       720      9.00      0.00 2278848  367272  18.06      0.00    115.20      0.00       0  process3
23:43:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:43:06        0       790     80.40      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:43:06        0       808     48.00      0.00  662096   26096   1.28      0.00      1.60      0.00       0  process6
23:43:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:43:06        0       848    155.90      0.00  611324   79980   3.93      0.00      0.00      0.00       0  process8
23:43:06        0       863    238.30      0.00 2109508  102928   5.06      0.00      0.00      0.00       0  process9
23:43:06        0       916    206.20      0.00  749320   92320   4.54      0.00   2487.60      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:43:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:43:16        0       693    271.40      0.00  827680   74380   3.66      0.00      2.40      0.00       0  process2
23:43:16        0       720      8.90      0.00 2278848  367100  18.05      0.00    115.20      0.00       0  process3
23:43:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:43:16        0       790     84.10      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:43:16        0       808     96.00      0.00  662096   26096   1.28      0.00      2.40      0.00       0  process6
23:43:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:43:16        0       848    150.60      0.00  611324   79980   3.93      0.00      0.00      0.00       0  process8
23:43:16        0       863    206.80      0.00 2109508  102928   5.06      0.00      0.00      0.00       0  process9
23:43:16        0       916    561.30      0.00  749320   92344   4.54      0.10   3471.20      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:43:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:43:26        0       693    163.90      0.00  827680   74124   3.65      0.00      1.60      0.00       0  process2
23:43:26        0       720     24.50      0.00 2278848  367260  18.06      0.00    114.80      0.00       0  process3
23:43:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:43:26        0       790     80.10      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:43:26        0       808    101.60      0.00  662096   26100   1.28      0.00     11.60      0.00       0  process6
23:43:26        0       837      1.20      0.00  326748   20676   1.02      0.40      0.40      0.00       0  process7
23:43:26        0       848    160.60      0.00  611324   79980   3.93      0.00      0.00      0.00       0  process8
23:43:26        0       863    256.50      0.00 2109508  102928   5.06      0.00      0.00      0.00       0  process9
23:43:26        0       916    274.20      0.00  749320   92344   4.54      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:43:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:43:36        0       693    194.90      0.00  827680   74356   3.66      0.00      1.60      0.00       0  process2
23:43:36        0       720      3.80      0.00 2278848  367260  18.06      0.00    114.40      0.00       0  process3
23:43:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:43:36        0       790     82.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:43:36        0       808     94.90      0.00  662096   26096   1.28      0.00      1.20      0.00       0  process6
23:43:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:43:36        0       848    156.50      0.00  611324   79980   3.93      0.00      0.00      0.00       0  process8
23:43:36        0       863    231.50      0.00 2109508  103012   5.07      0.00      0.00      0.00       0  process9
23:43:36        0       916    273.90      0.00  749320   92344   4.54      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:43:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:43:46        0       693    271.60      0.00  827680   74028   3.64      0.00      2.00      0.00       0  process2
23:43:46        0       720    105.60      0.00 2278848  365716  17.99      0.00    113.20      0.00       0  process3
23:43:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:43:46        0       790     81.90      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
